Time (ms),Device,Action,Details
1709642798694,Mouse,Move,"X: 1065, Y: 1246"
1709642798795,Mouse,Move,"X: 985, Y: 1283"
1709642798896,Mouse,Move,"X: 607, Y: 1403"
1709642798996,Mouse,Move,"X: 605, Y: 1413"
1709642799097,Mouse,Move,"X: 702, Y: 1433"
1709642799198,Mouse,Move,"X: 717, Y: 1431"
1709642799298,Mouse,Move,"X: 696, Y: 1422"
1709642799399,Mouse,Move,"X: 679, Y: 1413"
1709642799500,Mouse,Move,"X: 673, Y: 1410"
1709642799601,Mouse,Move,"X: 671, Y: 1409"
1709642799701,Mouse,Move,"X: 671, Y: 1409"
1709642799801,Mouse,Move,"X: 1, Y: 451"
1709642799902,Mouse,Move,"X: -230, Y: 240"
1709642800003,Mouse,Move,"X: -176, Y: 134"
1709642800103,Mouse,Move,"X: -163, Y: 44"
1709642800204,Mouse,Move,"X: -164, Y: 40"
1709642800305,Mouse,Move,"X: -176, Y: 38"
1709642800406,Mouse,Move,"X: -187, Y: 34"
1709642800507,Mouse,Move,"X: -187, Y: 33"
1709642800607,Mouse,Move,"X: -193, Y: 28"
1709642800708,Mouse,Move,"X: -208, Y: 16"
1709642800808,Mouse,Move,"X: -208, Y: 16"
1709642800909,Mouse,Move,"X: -208, Y: 16"
1709642801010,Mouse,Move,"X: -208, Y: 16"
1709642801110,Mouse,Move,"X: -208, Y: 16"
1709642801211,Mouse,Move,"X: -208, Y: 16"
1709642801311,Mouse,Move,"X: -208, Y: 16"
1709642801411,Mouse,Move,"X: -208, Y: 16"
1709642801511,Mouse,Move,"X: -208, Y: 16"
1709642801611,Mouse,Move,"X: -208, Y: 16"
1709642801712,Mouse,Move,"X: -208, Y: 16"
1709642801813,Mouse,Move,"X: -208, Y: 16"
1709642801914,Mouse,Move,"X: -208, Y: 16"
1709642802014,Mouse,Move,"X: -208, Y: 16"
1709642802114,Mouse,Move,"X: -208, Y: 16"
1709642802215,Mouse,Move,"X: -208, Y: 16"
1709642802316,Mouse,Move,"X: -208, Y: 16"
1709642802417,Mouse,Move,"X: -208, Y: 16"
1709642802518,Mouse,Move,"X: -208, Y: 16"
1709642802618,Mouse,Move,"X: -208, Y: 16"
1709642802719,Mouse,Move,"X: -208, Y: 16"
1709642802819,Mouse,Move,"X: -208, Y: 16"
1709642802919,Mouse,Move,"X: -208, Y: 16"
1709642803020,Mouse,Move,"X: -208, Y: 16"
1709642803121,Mouse,Move,"X: -208, Y: 16"
1709642803221,Mouse,Move,"X: -208, Y: 16"
1709642803321,Mouse,Move,"X: -208, Y: 16"
1709642803422,Mouse,Move,"X: -208, Y: 16"
1709642803523,Mouse,Move,"X: -208, Y: 16"
1709642803623,Mouse,Move,"X: -208, Y: 16"
1709642803724,Mouse,Move,"X: -208, Y: 16"
