Time (ms),Device,Action,Details
1725112604937,Keyboard,Press,Key: q
1725112605012,Keyboard,Release,Key: w
1725112605013,Keyboard,Release,Key: q
1725112605131,Keyboard,Press,Key: w
1725112605575,Keyboard,Press,Key: d
1725112605610,Keyboard,Release,Key: d
1725112605658,Keyboard,Release,Key: w
1725112605710,Keyboard,Press,Key: q
1725112605802,Keyboard,Release,Key: q
1725112605994,Keyboard,Press,Key: w
1725112606188,Keyboard,Press,Key: shift
1725112607171,Keyboard,Press,Key: a
1725112607543,Keyboard,Release,Key: a
1725112607869,Keyboard,Press,Key: a
1725112609014,Keyboard,Release,Key: a
1725112611434,Keyboard,Press,Key: d
1725112611888,Keyboard,Release,Key: d
1725112613518,Keyboard,Press,Key: d
1725112614014,Keyboard,Release,Key: d
1725112614822,Keyboard,Press,Key: d
1725112615393,Keyboard,Release,Key: shift
1725112616015,Keyboard,Release,Key: d
1725112616334,Keyboard,Release,Key: w
1725112616872,Keyboard,Press,Key: w
1725112620167,Keyboard,Press,Key: shift
1725112621360,Keyboard,Press,Key: d
1725112621378,Keyboard,Release,Key: shift
1725112621554,Keyboard,Release,Key: d
1725112621587,Keyboard,Release,Key: w
1725112622217,Keyboard,Press,Key: q
1725112622293,Keyboard,Release,Key: q
1725112622864,Keyboard,Press,Key: s
1725112623083,Keyboard,Press,Key: a
1725112623344,Keyboard,Release,Key: s
1725112623502,Keyboard,Press,Key: w
1725112623646,Keyboard,Release,Key: a
1725112623781,Keyboard,Press,Key: shift
1725112624024,Keyboard,Press,Key: a
1725112624159,Keyboard,Release,Key: a
1725112626932,Keyboard,Release,Key: shift
1725112627075,Keyboard,Press,Key: shift
1725112628782,Keyboard,Press,Key: d
1725112628966,Keyboard,Release,Key: d
1725112629000,Keyboard,Release,Key: shift
1725112629209,Keyboard,Release,Key: w
1725112629890,Keyboard,Press,Key: s
1725112630923,Keyboard,Release,Key: s
1725112631831,Keyboard,Press,Key: s
1725112632151,Keyboard,Release,Key: s
1725112633361,Keyboard,Press,Key: q
1725112633437,Keyboard,Release,Key: q
1725112635917,Keyboard,Press,Key: w
1725112636867,Keyboard,Press,Key: space
1725112636976,Keyboard,Release,Key: space
1725112637019,Keyboard,Press,Key: space
1725112637120,Keyboard,Release,Key: space
1725112637179,Keyboard,Press,Key: space
1725112637271,Keyboard,Release,Key: space
1725112637338,Keyboard,Press,Key: space
1725112637414,Keyboard,Release,Key: space
1725112639592,Keyboard,Release,Key: w
1725112639735,Keyboard,Press,Key: s
1725112639810,Keyboard,Press,Key: space
1725112639920,Keyboard,Release,Key: space
1725112639995,Keyboard,Press,Key: space
1725112640088,Keyboard,Release,Key: space
1725112640231,Keyboard,Release,Key: s
1725112640710,Keyboard,Press,Key: w
1725112641434,Keyboard,Press,Key: a
1725112641637,Keyboard,Press,Key: space
1725112641643,Keyboard,Release,Key: a
1725112641727,Keyboard,Release,Key: space
1725112645689,Keyboard,Press,Key: space
1725112645763,Keyboard,Release,Key: space
1725112645831,Keyboard,Press,Key: space
1725112645923,Keyboard,Release,Key: space
1725112646361,Keyboard,Release,Key: w
1725112646831,Keyboard,Press,Key: a
1725112647268,Keyboard,Press,Key: s
1725112647706,Keyboard,Release,Key: s
1725112647991,Keyboard,Press,Key: w
1725112648017,Keyboard,Press,Key: space
1725112648145,Keyboard,Release,Key: space
1725112648523,Keyboard,Release,Key: a
1725112650876,Keyboard,Press,Key: space
1725112650977,Keyboard,Release,Key: space
1725112652458,Keyboard,Press,Key: d
1725112652986,Keyboard,Press,Key: space
1725112653146,Keyboard,Release,Key: space
1725112653516,Keyboard,Release,Key: d
1725112657282,Keyboard,Press,Key: space
1725112657391,Keyboard,Release,Key: space
1725112658383,Keyboard,Press,Key: shift
