Time (ms),Device,Action,Details
1709643048119,Keyboard,Press,Key: e
1709643048193,Keyboard,Release,Key: e
1709643048897,Keyboard,Press,Key: w
1709643049358,Keyboard,Release,Key: w
1709643049694,Keyboard,Press,Key: tab
1709643052857,Keyboard,Release,Key: tab
1709643053176,Keyboard,Press,Key: q
1709643053259,Keyboard,Release,Key: q
1709643053502,Keyboard,Press,Key: w
1709643053511,Keyboard,Press,Key: d
1709643053628,Keyboard,Press,Key: space
1709643053662,Keyboard,Release,Key: space
1709643053729,Keyboard,Release,Key: d
1709643053737,Keyboard,Press,Key: space
1709643053863,Keyboard,Release,Key: space
1709643053915,Keyboard,Press,Key: space
1709643054032,Keyboard,Release,Key: space
1709643054266,Keyboard,Press,Key: a
1709643055130,Keyboard,Release,Key: a
1709643055197,Keyboard,Press,Key: space
1709643055289,Keyboard,Release,Key: space
1709643055365,Keyboard,Press,Key: space
1709643055408,Keyboard,Press,Key: a
1709643055474,Keyboard,Release,Key: space
1709643055809,Keyboard,Release,Key: a
1709643055851,Keyboard,Press,Key: d
1709643055918,Keyboard,Release,Key: d
1709643056901,Keyboard,Press,Key: space
1709643057025,Keyboard,Release,Key: space
1709643057093,Keyboard,Press,Key: space
1709643057193,Keyboard,Release,Key: space
1709643057268,Keyboard,Press,Key: space
1709643057343,Keyboard,Release,Key: space
1709643058140,Keyboard,Press,Key: space
1709643058216,Keyboard,Release,Key: space
1709643058292,Keyboard,Press,Key: space
1709643058395,Keyboard,Release,Key: space
1709643058459,Keyboard,Press,Key: space
1709643058560,Keyboard,Release,Key: space
1709643059096,Keyboard,Press,Key: d
1709643059350,Keyboard,Press,Key: space
1709643059415,Keyboard,Release,Key: space
1709643059510,Keyboard,Press,Key: space
1709643059592,Keyboard,Release,Key: space
1709643059659,Keyboard,Press,Key: space
1709643059793,Keyboard,Release,Key: space
1709643059995,Keyboard,Release,Key: d
1709643060078,Keyboard,Release,Key: w
1709643060372,Keyboard,Press,Key: tab
1709643061422,Keyboard,Release,Key: tab
1709643061539,Keyboard,Press,Key: e
1709643061588,Keyboard,Press,Key: w
1709643061655,Keyboard,Release,Key: w
1709643062150,Keyboard,Release,Key: e
1709643062628,Keyboard,Press,Key: w
1709643062720,Keyboard,Press,Key: d
1709643062963,Keyboard,Press,Key: space
1709643063031,Keyboard,Release,Key: w
1709643063074,Keyboard,Release,Key: space
1709643063139,Keyboard,Press,Key: space
1709643063231,Keyboard,Release,Key: space
1709643063617,Keyboard,Press,Key: s
1709643064003,Keyboard,Release,Key: d
1709643064581,Keyboard,Press,Key: space
1709643064665,Keyboard,Release,Key: space
1709643064726,Keyboard,Press,Key: space
1709643064850,Keyboard,Release,Key: space
1709643066226,Keyboard,Release,Key: s
1709643066302,Keyboard,Press,Key: a
1709643066485,Keyboard,Press,Key: space
1709643066620,Keyboard,Release,Key: space
1709643068254,Keyboard,Release,Key: a
1709643068691,Keyboard,Press,Key: q
1709643068750,Keyboard,Release,Key: q
1709643068850,Keyboard,Press,Key: q
1709643068959,Keyboard,Release,Key: q
1709643069009,Keyboard,Press,Key: q
1709643069135,Keyboard,Release,Key: q
1709643069445,Keyboard,Press,Key: s
1709643070301,Keyboard,Release,Key: s
1709643070409,Keyboard,Press,Key: w
1709643072650,Keyboard,Release,Key: w
1709643072757,Keyboard,Press,Key: s
1709643072892,Keyboard,Press,Key: space
1709643073027,Keyboard,Release,Key: space
1709643073085,Keyboard,Press,Key: space
1709643073193,Keyboard,Release,Key: space
1709643073235,Keyboard,Press,Key: space
1709643073353,Keyboard,Release,Key: space
1709643073588,Keyboard,Release,Key: s
1709643073983,Keyboard,Press,Key: w
1709643074543,Keyboard,Press,Key: space
1709643074636,Keyboard,Release,Key: space
1709643074947,Keyboard,Release,Key: w
1709643075316,Keyboard,Press,Key: d
1709643075709,Keyboard,Press,Key: w
1709643076413,Keyboard,Release,Key: w
1709643076750,Keyboard,Press,Key: space
1709643076857,Keyboard,Release,Key: space
1709643076899,Keyboard,Press,Key: space
1709643076991,Keyboard,Release,Key: space
1709643077076,Keyboard,Press,Key: space
1709643077092,Keyboard,Release,Key: space
1709643077437,Keyboard,Press,Key: w
1709643077587,Keyboard,Release,Key: d
1709643078374,Keyboard,Press,Key: shift
1709643079079,Keyboard,Release,Key: shift
1709643080849,Keyboard,Release,Key: w
1709643080957,Keyboard,Press,Key: s
1709643080999,Keyboard,Press,Key: space
1709643081101,Keyboard,Release,Key: space
1709643081176,Keyboard,Press,Key: space
1709643081276,Keyboard,Release,Key: space
1709643081343,Keyboard,Press,Key: d
1709643081468,Keyboard,Release,Key: s
1709643081712,Keyboard,Press,Key: w
1709643082081,Keyboard,Press,Key: space
1709643082156,Keyboard,Release,Key: d
1709643082183,Keyboard,Release,Key: space
1709643082241,Keyboard,Press,Key: space
1709643082349,Keyboard,Release,Key: space
1709643082400,Keyboard,Press,Key: space
1709643082503,Keyboard,Release,Key: space
1709643082987,Keyboard,Press,Key: d
1709643083147,Keyboard,Release,Key: d
1709643083381,Keyboard,Release,Key: w
1709643083977,Keyboard,Press,Key: w
1709643085965,Keyboard,Release,Key: w
